customer_id,home_store,gender,customer_first-name,birthdate,customer_email,customer_since,loyalty_card_number
8369,8,F,Paula,10/21/1989,Quamar@tempor.org,5/22/2018,111-321-3570
8370,8,F,Maya,8/27/1969,Lesley@cursus.com,9/10/2018,178-883-2525
8371,8,F,Serena,4/26/1962,Gillian@taciti.us,7/3/2017,998-534-0478
8372,8,M,Elton,10/14/1997,Cain@Sed.gov,1/21/2017,190-630-7798
8373,8,M,Jared,2/8/1993,Mira@rutrum.com,12/5/2018,878-204-0249
8374,8,M,Thaddeus,4/10/1989,Plato@magna.com,10/5/2018,419-228-6442
8375,8,Not Specified,Tad,12/1/1999,Desirae@suscipit.net,5/3/2018,411-756-2116
8376,8,F,Ivana,12/24/1995,Keelie@dapibus.gov,7/3/2017,205-429-9652
8377,8,Not Specified,Melinda,2/6/1997,Thaddeus@non.edu,3/29/2017,420-482-3469
8378,8,M,Mark,2/5/1998,Lisandra@interdum.edu,4/16/2017,709-125-7153
8379,8,Not Specified,Olympia,10/9/1991,Jayme@ultricies.edu,5/9/2018,239-889-4164
8380,8,F,Gisela,4/10/1953,Hasad@parturient.net,1/31/2018,425-267-0851
8381,8,Not Specified,Ori,2/22/1993,Rhea@Lorem.edu,3/25/2019,815-601-5606
8382,8,F,Ivana,3/30/1977,Aspen@neque.edu,9/10/2017,885-853-6727
8383,8,F,Sasha,4/14/1986,Maisie@Duis.net,2/4/2018,033-413-4843
8384,8,F,Leandra,9/27/1991,Chanda@rhoncus.edu,2/28/2018,822-185-3791
8385,8,F,Cecilia,10/4/1966,Hasad@lectus.gov,10/27/2017,448-465-2316
8386,8,M,Finn,10/21/1953,Reuben@risus.gov,12/30/2018,688-570-4062
8387,8,M,Tiger,10/2/1996,Indira@malesuada.com,12/24/2017,559-619-6871
8388,8,Not Specified,Prescott,6/27/1996,Jarrod@Mauris.us,3/5/2019,382-713-9132
8389,8,Not Specified,Upton,6/5/2000,Vivian@cursus.us,10/29/2017,307-601-6447
8390,8,Not Specified,Jelani,12/29/1996,Herrod@odio.net,1/13/2019,367-821-8994
8391,8,Not Specified,Chaim,12/17/1996,Montana@massa.com,7/20/2017,777-024-6247
8392,8,F,Diana,2/17/1994,Edward@eu.net,5/16/2017,967-301-6469
8393,8,F,Maggy,2/12/1989,Quail@tellus.edu,7/18/2017,459-404-1527
8394,8,M,Francis,4/1/1991,Jackson@pellentesque.us,3/31/2017,531-644-1479
8395,8,Not Specified,Allen,9/5/1999,Cleo@nonummy.com,8/30/2018,869-016-9101
8396,8,F,Mollie,8/13/1969,Daniel@in.edu,12/31/2018,781-825-4590
8397,8,F,Inga,4/25/1972,Ingrid@Nam.org,11/9/2018,935-704-4297
8398,8,F,Dominique,7/18/1991,Marshall@velit.com,1/28/2017,351-466-3501
8399,8,M,Colin,4/24/1960,Anthony@sodales.org,8/21/2018,507-591-4650
8400,8,F,Brielle,7/12/1980,Garrison@id.gov,6/27/2017,979-868-8281
8401,8,M,Dolan,11/5/1954,Bruno@mollis.net,4/7/2019,731-215-1520
8402,8,F,Libby,8/21/1999,Jakeem@pellentesque.net,12/11/2018,739-783-9075
8403,8,M,Daniel,4/20/1978,Nolan@dolor.edu,9/7/2018,823-883-0511
8404,8,F,Lillith,10/30/1967,Merrill@In.net,12/8/2018,376-381-9382
8405,8,F,Ruby,11/29/1969,Mari@per.org,1/4/2018,785-775-1527
8406,8,M,Dean,3/31/1966,Avram@morbi.com,1/16/2017,335-545-3564
8407,8,F,Eugenia,9/11/1980,Carla@id.net,10/13/2018,096-523-8913
8408,8,F,Leila,9/4/1967,Drake@placerat.gov,1/11/2018,894-257-7766
8409,8,F,Rachel,5/31/1990,Lunea@lacus.net,5/8/2017,800-958-7428
8410,8,F,Buffy,8/5/1962,Fletcher@Nam.org,9/23/2018,216-220-6085
8411,8,F,Faith,4/15/1966,Abel@dolor.org,9/26/2017,752-690-7117
8412,8,M,Malcolm,9/16/1953,Cedric@neque.us,1/8/2019,193-832-1350
8413,8,Not Specified,Sheila,7/16/1994,Kyla@odio.org,11/17/2018,668-920-6949
8414,8,F,Danielle,12/29/1953,Aurora@Curabitur.edu,6/21/2018,916-165-0522
8415,8,M,Cameron,6/24/1997,Jocelyn@consectetuer.net,2/6/2019,323-588-8234
8416,8,F,Marny,4/3/1989,India@molestie.edu,1/20/2018,072-348-4142
8417,8,M,Connor,3/15/1986,Jerome@euismod.gov,9/4/2017,340-460-7049
8418,8,M,Nash,3/10/1990,Jaquelyn@Aliquam.com,10/31/2017,715-103-6721
8419,8,M,Norman,10/17/1998,Wesley@enim.edu,2/24/2019,848-636-8061
8420,8,M,Mufutau,10/7/1962,Sasha@netus.org,6/2/2018,288-646-6459
8421,8,M,Dale,4/26/1957,Jolene@felis.edu,12/5/2017,082-905-5102
8422,8,F,Naomi,7/12/1996,Uta@nostra.edu,10/30/2018,213-061-5250
8423,8,Not Specified,Melyssa,8/15/1997,Rigel@pretium.edu,8/30/2017,719-279-7585
8424,8,M,Erasmus,9/12/1955,Clark@aptent.org,2/25/2018,116-611-9291
8425,8,Not Specified,Sydney,5/14/1992,Lillian@primis.edu,11/6/2017,218-348-7999
8426,8,F,Jena,12/25/1959,Elijah@rutrum.net,3/30/2018,481-473-2832
8427,8,M,Linus,12/4/1954,Quon@Morbi.us,11/21/2018,667-491-0785
8428,8,M,Vance,3/15/1964,Ria@venenatis.edu,2/1/2019,559-115-7638
8429,8,M,Mark,9/2/1992,Hyatt@volutpat.net,6/6/2018,818-107-8600
8430,8,M,Colt,5/15/1990,Samuel@porta.us,10/3/2017,683-226-4303
8431,8,M,Alan,5/4/1966,Ora@nisl.edu,4/9/2017,176-500-2596
8432,8,Not Specified,Rowan,3/23/1997,Quynn@viverra.org,1/19/2019,523-951-9661
8433,8,F,Yuri,1/31/1989,Clinton@in.edu,4/2/2018,445-964-8454
8434,8,F,Penelope,1/13/1974,Autumn@penatibus.gov,12/25/2017,447-258-9631
8435,8,F,Tashya,12/11/1992,Maisie@libero.net,2/4/2019,144-718-0046
8436,8,F,Wanda,6/8/1989,Lareina@sed.gov,3/21/2019,644-784-8751
8437,8,F,Teagan,2/4/1952,Adam@luctus.com,1/28/2019,187-810-7182
8438,8,F,Mikayla,8/27/1984,Pearl@Proin.net,2/13/2017,450-581-6624
8439,8,M,Neville,2/28/1974,Joan@magnis.net,5/25/2017,398-079-6043
8440,8,F,Odessa,7/21/1957,Natalie@bibendum.com,2/7/2018,711-950-6335
8441,8,F,Lilah,12/11/1955,Fatima@gravida.edu,2/28/2018,572-012-4906
8442,8,M,Alec,8/21/1988,Upton@nostra.com,1/13/2017,163-680-3664
8443,8,F,Jorden,8/13/1963,Pascale@imperdiet.edu,12/29/2018,599-779-4280
8444,8,M,Murphy,3/5/2001,Ian@pretium.us,11/24/2017,824-968-3584
8445,8,Not Specified,Kalia,10/31/1992,Courtney@purus.org,4/29/2018,874-537-9834
8446,8,M,Jonah,10/4/1991,Kane@nibh.net,10/1/2018,760-987-7860
8447,8,M,Kadeem,3/25/2000,Dahlia@dictum.net,5/6/2017,405-886-4701
8448,8,Not Specified,Hamish,4/1/1999,Lionel@metus.com,10/18/2018,303-030-6132
8449,8,F,Reagan,6/28/1992,Yoshio@nonummy.edu,11/2/2017,573-339-9244
8450,8,F,Ina,4/27/1982,Sage@fermentum.org,5/3/2017,175-035-4783
8451,8,Not Specified,Vladimir,10/8/1996,Karly@vitae.org,2/1/2018,295-670-4788
8452,8,F,Shelly,12/7/1958,Bert@penatibus.edu,1/5/2019,554-079-5060
8453,8,F,Indigo,9/18/2000,John@penatibus.edu,2/15/2019,747-951-1393
8454,8,F,Ignacia,7/28/1963,Holmes@dis.us,3/21/2019,963-304-9054
8455,8,Not Specified,Malcolm,3/7/1998,Basia@pretium.gov,9/7/2017,212-650-8078
8456,8,M,Tarik,2/23/1963,Ann@Nam.gov,4/1/2018,732-463-4727
8457,8,F,Alfreda,1/6/1956,Kamal@sociis.net,8/25/2017,845-524-9605
8458,8,F,Stacy,9/25/1959,Carly@eros.us,5/30/2018,896-091-3730
8459,8,F,Iona,10/18/1998,Ruth@blandit.com,4/23/2018,992-827-5588
8460,8,Not Specified,Wyoming,4/18/1993,Malachi@Nullam.net,10/4/2017,503-595-8973
8461,8,M,Prescott,10/9/1955,Shellie@non.us,7/10/2018,365-382-1803
8462,8,M,Lars,3/30/1957,Mikayla@accumsan.net,4/11/2018,071-422-0420
8463,8,F,Madison,4/22/1981,Azalia@Nullam.net,4/9/2018,564-519-9640
8464,8,M,Wesley,9/5/1953,Cally@porttitor.edu,5/9/2018,396-958-3339
8465,8,Not Specified,Julian,7/4/1990,Wynne@eget.gov,1/15/2019,294-632-8918
8466,8,F,Kylie,8/21/1951,Zoe@eget.edu,1/23/2019,660-166-4830
8467,8,M,Zachary,3/1/1961,Angelica@lacinia.gov,5/8/2017,192-810-5724
8468,8,F,Medge,9/9/1972,Stephanie@cubilia.edu,11/9/2018,679-151-4271
8469,8,M,Baxter,8/31/1968,Kim@volutpat.edu,1/7/2017,996-997-7313
8470,8,F,Lana,6/9/1977,Aileen@posuere.edu,5/30/2017,364-419-7244
8471,8,Not Specified,Alfreda,7/13/1993,Iona@mauris.org,5/27/2017,873-029-6364
8472,8,M,Lars,12/8/1973,Paula@Curae.edu,8/15/2017,102-491-2639
8473,8,F,Oprah,1/7/1970,Jonas@nibh.org,5/8/2017,360-223-4566
8474,8,F,Ingrid,8/11/1960,Emery@tempor.org,1/29/2018,283-542-2748
8475,8,F,Wilma,3/26/1973,Avye@faucibus.net,10/28/2017,889-003-1774
8476,8,M,Malachi,1/13/1954,Ora@scelerisque.edu,12/10/2018,995-456-2002
8477,8,M,Hilel,9/13/1981,Bruno@orci.org,6/17/2017,559-061-4751
8478,8,F,Shea,10/14/1971,Jorden@suscipit.edu,7/30/2017,879-174-5890
8479,8,F,Emma,3/22/1990,Ivory@interdum.edu,12/29/2017,125-641-7147
8480,8,M,Zahir,6/13/1981,Cedric@justo.edu,12/11/2018,644-912-9260
8481,8,Not Specified,Shafira,5/22/1997,Zelenia@semper.net,3/22/2019,324-878-2323
8482,8,F,Faith,7/21/1964,Quin@netus.gov,3/13/2019,487-026-2881
8483,8,M,Samuel,5/12/1957,Oliver@libero.net,1/3/2017,871-571-3263
8484,8,Not Specified,Jaime,10/18/2000,Kane@ultricies.edu,3/29/2018,640-465-0742
8485,8,F,Priscilla,9/6/1960,Kelsie@mus.edu,4/16/2018,514-823-4272
8486,8,Not Specified,Isabelle,4/26/2000,Leah@Curabitur.net,5/5/2018,118-737-6303
8487,8,M,Lewis,1/4/1970,Minerva@consectetuer.us,12/27/2017,957-767-9504
8488,8,F,Hilda,10/2/1953,Avye@magnis.net,3/1/2019,565-619-5744
8489,8,F,Lacey,3/1/1954,Helen@sapien.com,11/11/2017,879-536-3582
8490,8,F,Gisela,8/1/1998,Ursula@orci.com,8/18/2017,371-955-8530
8491,8,F,Jennifer,9/1/1957,Amber@Praesent.org,5/15/2017,424-686-1010
8492,8,M,Igor,2/22/1996,Susan@velit.com,12/31/2017,969-847-8046
8493,8,M,Beau,3/22/1991,Raya@felis.gov,2/27/2017,119-502-3712
8494,8,F,Adena,8/23/1998,Deirdre@magna.us,10/4/2018,616-982-4040
8495,8,M,Avram,4/12/1952,Tatiana@orci.com,1/4/2017,363-820-0484
8496,8,F,Leilani,9/9/1977,Skyler@inceptos.gov,12/18/2017,643-243-9536
8497,8,F,Rae,12/10/1977,Kylie@facilisi.org,1/6/2017,081-440-6679
8498,8,Not Specified,April,12/7/2000,Daniel@placerat.us,1/20/2019,705-545-5246
8499,8,F,Clementine,6/4/1996,Dieter@ac.us,11/9/2017,297-550-7776
8500,8,Not Specified,Linda,3/1/1990,Dillon@pretium.gov,8/21/2017,255-202-7435
8501,8,F,Moana,8/27/1966,Herrod@ultrices.gov,7/6/2018,241-906-4009
8600,8,Not Specified,Non-Member,7/28/1983,sales@mavenroasters8.io,1/1/2017,000-000-0008
